Date,Product_ID,Region,Supplier,Historical_Sales,Customer_Orders,Promotion,Seasonal_Factor,Inventory_Level,Production_Capacity,Production_Cost_Per_Unit,Selling_Price_Per_Unit,Available_Budget,Supplier_Lead_Time_Days,Supplier_Reliability,Delivery_Delay_Days,Machine_Utilization_Percent,Workforce_Availability_Percent,Market_Volatility,Predicted_Demand,Risk_Score,Risk_Level,Optimal_Production_Quantity,Expected_Revenue,Expected_Cost,Expected_Profit
2025-11-24,P001,West,Supplier_B,840.0,979,1,1.25,632.0,1003,540.38,803.84,435353.37,10,0.82,4.0,62.25,71.28,5.92,918,26.06,Low,805,647091.2,435005.9,212085.3
2025-11-25,P001,East,Supplier_C,824.0,848,0,1.25,579.0,1161,487.15,645.6,835400.88,15,0.92,6.0,82.65,63.53,6.93,788,28.04,Low,761,491301.6,370721.15,120580.45
2025-11-26,P002,North,Supplier_A,795.0,965,0,1.25,1195.0,1206,458.51,736.0,335061.29,8,0.77,1.0,58.23,98.82,9.66,802,24.76,Low,730,537280.0,334712.3,202567.7
2025-11-27,P004,North,Supplier_B,961.0,969,0,1.25,492.0,1390,438.04,689.19,678694.71,6,0.95,5.0,56.71,75.8,4.8,926,22.85,Low,926,638189.94,405625.04,232564.9
2025-11-28,P002,North,Supplier_A,1205.0,1119,0,1.25,282.0,996,470.2,685.65,605959.92,11,0.68,5.0,66.23,96.05,7.88,1144,33.68,Low,777,532750.05,365345.4,167404.65
2025-11-29,P002,South,Supplier_C,953.0,1079,0,1.25,500.0,936,510.95,786.7,571513.36,11,0.7,7.0,93.84,98.85,2.05,952,38.22,Medium,632,497194.4,322920.4,174274.0
2025-11-30,P002,West,Supplier_B,432.0,446,0,1.25,655.0,1243,417.2,582.63,452092.82,9,0.92,4.0,77.09,96.38,9.01,520,25.21,Low,520,302967.6,216944.0,86023.6
2025-12-01,P003,East,Supplier_C,799.0,918,1,1.25,233.0,1104,428.71,542.19,577426.28,6,0.67,10.0,65.73,78.2,6.7,921,37.5,Medium,460,249407.4,197206.6,52200.8
2025-12-02,P003,West,Supplier_A,888.0,942,1,1.25,1142.0,875,445.04,717.29,355152.68,13,0.68,6.0,60.3,91.16,6.66,899,33.38,Low,798,572397.42,355141.92,217255.5
2025-12-03,P002,West,Supplier_A,1058.0,1042,0,1.25,979.0,612,507.24,659.98,490058.61,15,0.78,1.0,91.81,66.15,2.28,1021,29.83,Low,612,403907.76,310430.88,93476.88
2025-12-04,P004,West,Supplier_A,585.0,648,0,1.25,1010.0,602,578.48,942.45,314142.6,14,0.68,6.0,69.49,63.79,1.36,609,29.06,Low,543,511750.35,314114.64,197635.71
2025-12-05,P001,North,Supplier_A,537.0,575,0,1.25,492.0,823,649.65,960.67,621700.29,10,0.76,6.0,67.27,95.08,7.31,607,30.12,Low,607,583126.69,394337.55,188789.14
2025-12-06,P004,East,Supplier_A,915.0,1028,0,1.25,1015.0,774,450.5,618.19,312249.13,8,0.77,3.0,89.32,61.24,2.05,925,27.78,Low,693,428405.67,312196.5,116209.17
2025-12-07,P005,East,Supplier_C,436.0,503,0,1.25,442.0,984,414.3,599.99,354224.02,6,0.92,0.0,79.18,98.89,2.14,469,7.55,Low,469,281395.31,194306.7,87088.61
2025-12-08,P003,West,Supplier_A,675.0,768,1,1.25,747.0,1201,482.6,700.08,305553.42,8,0.75,0.0,61.75,86.89,2.69,865,21.43,Low,633,443150.64,305485.8,137664.84
2025-12-09,P001,North,Supplier_A,731.0,968,0,1.25,794.0,840,663.03,834.96,497851.92,12,0.6,4.0,71.86,76.78,1.88,730,28.22,Low,730,609520.8,484011.9,125508.9
2025-12-10,P001,North,Supplier_C,506.0,652,0,1.25,597.0,1146,353.45,492.07,797273.0,10,0.69,7.0,92.13,65.66,6.63,557,44.34,Medium,557,274082.99,196871.65,77211.34
2025-12-11,P005,East,Supplier_B,1125.0,1305,1,1.25,839.0,613,587.25,907.86,839482.65,4,0.84,6.0,91.05,88.93,4.8,1237,32.03,Low,613,556518.18,359984.25,196533.93
2025-12-12,P005,North,Supplier_C,838.0,854,0,1.25,1151.0,794,517.01,751.75,296728.15,11,0.69,9.0,57.8,82.52,3.39,808,32.26,Low,573,430752.75,296246.73,134506.02
2025-12-13,P002,North,Supplier_A,1119.0,1098,0,1.25,1004.0,996,406.37,547.66,662457.59,10,0.86,9.0,65.74,88.45,4.97,989,28.24,Low,989,541635.74,401899.93,139735.81
2025-12-14,P003,North,Supplier_B,963.0,1085,0,1.25,651.0,1030,462.36,639.93,694850.53,4,0.84,7.0,61.18,76.72,8.6,986,29.04,Low,925,591935.25,427683.0,164252.25
2025-12-15,P003,South,Supplier_A,929.0,1100,0,1.25,913.0,905,428.73,683.92,596950.46,10,0.86,2.0,76.35,62.65,9.34,942,27.4,Low,905,618947.6,388000.65,230946.95
2025-12-16,P004,West,Supplier_A,751.0,877,1,1.25,884.0,933,657.24,959.71,683540.16,11,0.63,4.0,85.0,72.6,5.39,868,32.37,Low,868,833028.28,570484.32,262543.96
2025-12-17,P002,East,Supplier_C,486.0,587,0,1.25,399.0,1324,518.66,757.94,401898.97,8,0.81,3.0,66.82,72.6,6.1,579,21.96,Low,533,403982.02,276445.78,127536.24
2025-12-18,P002,East,Supplier_A,836.0,937,0,1.25,750.0,1009,547.08,894.25,568268.74,15,0.63,5.0,85.32,60.35,3.31,861,35.0,Low,861,769949.25,471035.88,298913.37
2025-12-19,P002,South,Supplier_B,661.0,707,0,1.25,274.0,602,557.79,768.83,504069.3,9,0.89,2.0,81.75,60.38,5.62,652,20.06,Low,602,462835.66,335789.58,127046.08
2025-12-20,P002,West,Supplier_B,887.0,1001,1,1.25,262.0,1290,573.87,827.42,308310.17,6,0.84,6.0,84.13,73.23,7.73,1004,31.09,Low,417,345034.14,239303.79,105730.35
2025-12-21,P003,East,Supplier_A,642.0,788,0,1.25,1130.0,1151,523.44,824.25,656611.69,9,0.67,7.0,92.93,89.1,5.43,677,38.87,Medium,677,558017.25,354368.88,203648.37
2025-12-22,P003,North,Supplier_C,822.0,963,0,1.25,299.0,1051,356.26,553.47,571889.88,18,0.72,10.0,71.98,84.96,3.72,841,28.81,Low,707,391303.29,251875.82,139427.47
2025-12-23,P002,East,Supplier_A,628.0,715,0,1.25,1024.0,1275,467.15,633.6,428863.12,10,0.82,4.0,68.7,69.56,6.24,685,24.5,Low,685,434016.0,319997.75,114018.25
2025-12-24,P004,North,Supplier_B,821.0,792,0,1.25,492.0,1346,414.36,542.99,557895.42,4,0.86,0.0,82.35,84.11,9.52,769,31.46,Low,769,417559.31,318642.84,98916.47
2025-12-25,P001,South,Supplier_C,694.0,817,0,1.25,729.0,1368,588.05,899.88,753943.71,17,0.77,2.0,87.3,85.9,8.99,750,32.01,Low,750,674910.0,441037.5,233872.5
2025-12-26,P001,North,Supplier_B,841.0,867,0,1.25,932.0,1094,369.85,500.43,771077.55,9,0.88,3.0,62.66,80.9,7.92,820,25.27,Low,820,410352.6,303277.0,107075.6
2025-12-27,P004,East,Supplier_C,867.0,846,0,1.25,470.0,1016,547.33,886.17,672191.98,7,0.87,3.0,88.87,80.85,3.49,818,23.8,Low,818,724887.06,447715.94,277171.12
2025-12-28,P002,East,Supplier_A,584.0,584,0,1.25,971.0,990,423.72,551.56,554036.09,10,0.65,10.0,57.31,74.79,3.17,570,36.51,Medium,570,314389.2,241520.4,72868.8
2025-12-29,P003,East,Supplier_B,790.0,777,1,1.25,681.0,972,682.1,939.47,624237.27,8,0.92,1.0,55.26,64.94,8.55,837,21.92,Low,837,786336.39,570917.7,215418.69
2025-12-30,P001,South,Supplier_A,923.0,965,0,1.25,641.0,1227,467.44,594.54,500259.99,10,0.79,3.0,61.34,75.42,2.63,911,18.63,Low,820,487522.8,383300.8,104222.0
2025-12-31,P005,South,Supplier_B,958.0,1227,0,1.25,761.0,651,463.83,710.27,332261.62,10,0.86,0.0,94.15,73.81,6.45,1009,32.66,Low,651,462385.77,301953.33,160432.44
2026-01-01,P005,West,Supplier_C,743.0,823,0,0.95,401.0,975,673.18,1081.47,500653.39,14,0.87,0.0,75.94,83.68,4.95,732,12.77,Low,732,791636.04,492767.76,298868.28
2026-01-02,P004,East,Supplier_A,731.0,758,1,0.95,322.0,994,496.07,746.26,594716.29,15,0.85,4.0,56.86,94.25,5.21,714,23.79,Low,472,352234.72,234145.04,118089.68
2026-01-03,P002,North,Supplier_B,364.0,442,0,0.95,1024.0,741,687.0,1116.44,639242.11,7,0.97,1.0,94.89,75.02,5.09,361,19.62,Low,361,403034.84,248007.0,155027.84
2026-01-04,P001,South,Supplier_A,897.0,981,1,0.95,350.0,685,358.46,466.5,858270.63,15,0.84,5.0,84.8,88.39,9.1,954,34.64,Low,685,319552.5,245545.1,74007.4
2026-01-05,P002,East,Supplier_B,810.0,791,1,0.95,366.0,1063,457.22,587.57,755266.74,9,0.94,2.0,88.52,92.47,1.78,860,14.14,Low,768,451253.76,351144.96,100108.8
2026-01-06,P001,East,Supplier_B,722.0,777,0,0.95,525.0,645,583.17,924.54,348795.16,10,0.89,2.0,63.52,68.47,8.05,628,20.83,Low,598,552874.92,348735.66,204139.26
2026-01-07,P004,South,Supplier_C,390.0,504,1,0.95,160.0,837,661.8,1053.72,363218.43,9,0.83,0.0,59.22,96.07,8.52,504,26.76,Low,504,531074.88,333547.2,197527.68
2026-01-08,P004,West,Supplier_B,569.0,711,0,0.95,1185.0,609,439.74,695.85,315321.59,5,0.89,2.0,75.6,62.82,9.49,557,28.97,Low,557,387588.45,244935.18,142653.27
2026-01-09,P005,South,Supplier_A,368.0,424,0,0.95,1041.0,1263,675.67,1060.52,729818.12,8,0.71,5.0,85.89,96.07,5.07,375,35.61,Medium,375,397695.0,253376.25,144318.75
2026-01-10,P002,South,Supplier_A,643.0,778,1,0.95,584.0,1172,557.94,778.27,708979.48,11,0.65,10.0,80.51,66.55,5.5,681,39.02,Medium,681,530001.87,379957.14,150044.73
2026-01-11,P005,North,Supplier_A,671.0,720,1,0.95,967.0,1129,630.35,842.77,891135.89,12,0.7,9.0,80.24,73.49,9.65,694,39.03,Medium,694,584882.38,437462.9,147419.48
2026-01-12,P002,North,Supplier_A,576.0,587,0,0.95,1080.0,1197,489.02,792.96,589315.22,13,0.71,4.0,85.28,84.21,5.13,497,29.83,Low,497,394101.12,243042.94,151058.18
2026-01-13,P005,West,Supplier_A,305.0,382,0,0.95,840.0,1248,424.26,582.42,787169.7,8,0.73,3.0,64.08,96.23,5.53,273,28.63,Low,273,159000.66,115822.98,43177.68
2026-01-14,P003,East,Supplier_C,654.0,674,0,0.95,1004.0,1341,668.93,942.77,624685.91,13,0.75,0.0,81.46,70.23,3.99,585,22.05,Low,585,551520.45,391324.05,160196.4
2026-01-15,P003,South,Supplier_B,,555,1,0.95,933.0,1239,676.6,1035.08,818156.36,6,0.83,3.0,70.68,90.54,1.28,647,16.7,Low,647,669696.76,437760.2,231936.56
2026-01-16,P003,West,Supplier_B,456.0,523,0,0.95,468.0,1215,524.15,716.69,718663.68,8,0.94,0.0,57.79,88.42,4.9,445,13.14,Low,445,318927.05,233246.75,85680.3
2026-01-17,P003,North,Supplier_A,438.0,408,0,0.95,993.0,1297,352.27,555.76,667874.61,8,0.81,11.0,63.09,66.39,6.9,359,34.6,Low,359,199517.84,126464.93,73052.91
2026-01-18,P001,South,Supplier_C,522.0,554,0,0.95,770.0,777,388.42,496.41,617329.74,6,0.87,0.0,86.76,79.18,7.21,458,18.79,Low,458,227355.78,177896.36,49459.42
2026-01-19,P003,East,Supplier_B,446.0,480,0,0.95,934.0,605,550.56,862.44,719930.84,9,0.88,2.0,90.84,79.26,1.06,420,20.14,Low,420,362224.8,231235.2,130989.6
2026-01-20,P004,North,Supplier_A,604.0,589,1,0.95,546.0,906,358.32,534.16,522775.0,15,0.65,4.0,66.31,72.18,8.21,609,35.12,Medium,609,325303.44,218216.88,107086.56
2026-01-21,P004,North,Supplier_B,671.0,697,0,0.95,609.0,1147,488.92,723.21,312774.78,5,0.84,3.0,62.61,91.2,5.43,594,17.25,Low,594,429586.74,290418.48,139168.26
2026-01-22,P001,North,Supplier_B,718.0,687,1,0.95,210.0,926,456.18,653.87,275990.98,6,0.82,2.0,56.07,97.04,5.69,674,23.37,Low,566,370090.42,258197.88,111892.54
2026-01-23,P003,West,Supplier_A,378.0,400,0,0.95,518.0,955,600.02,816.52,561365.43,13,0.79,6.0,92.91,88.66,9.66,334,49.16,Medium,334,272717.68,200406.68,72311.0
2026-01-24,P003,East,Supplier_B,621.0,615,1,0.95,868.0,1392,369.45,530.39,639539.53,9,0.95,2.0,82.35,98.92,3.56,546,15.98,Low,546,289592.94,201719.7,87873.24
2026-01-25,P003,South,Supplier_B,418.0,356,0,0.95,695.0,994,521.06,745.12,301251.87,4,0.88,4.0,93.28,62.02,7.85,280,37.48,Medium,280,208633.6,145896.8,62736.8
2026-01-26,P005,West,Supplier_A,515.0,505,0,0.95,1190.0,899,552.69,819.92,436487.31,9,0.83,1.0,89.55,61.49,6.17,435,30.35,Low,435,356665.2,240420.15,116245.05
2026-01-27,P002,West,Supplier_C,406.0,485,0,0.95,645.0,1125,566.05,771.32,459320.93,16,0.85,6.0,68.62,95.75,7.31,404,19.93,Low,404,311613.28,228684.2,82929.08
2026-01-28,P005,West,Supplier_C,505.0,549,0,0.95,646.0,1348,491.81,630.03,615817.1,15,0.73,3.0,59.51,95.91,4.76,514,29.23,Low,514,323835.42,252790.34,71045.08
2026-01-29,P002,North,Supplier_B,595.0,632,0,0.95,654.0,884,456.53,597.16,431013.6,10,0.95,0.0,74.96,64.28,3.51,550,6.64,Low,550,328438.0,251091.5,77346.5
2026-01-30,P003,East,Supplier_B,874.0,1074,1,0.95,1118.0,929,588.87,900.78,312171.59,6,0.84,2.0,56.07,74.3,5.92,953,18.63,Low,530,477413.4,312101.1,165312.3
2026-01-31,P003,West,Supplier_B,597.0,625,0,0.95,310.0,649,646.65,814.13,357156.88,9,0.87,3.0,61.0,93.42,4.37,539,16.28,Low,497,404622.61,321385.05,83237.56
2026-02-01,P005,South,Supplier_B,660.0,766,0,0.95,867.0,1372,592.77,944.03,363066.07,9,0.93,0.0,64.34,65.14,3.01,648,7.75,Low,612,577746.36,362775.24,214971.12
2026-02-02,P005,East,Supplier_B,650.0,726,0,0.95,1142.0,1221,676.24,1033.13,797751.71,6,0.89,5.0,81.63,70.7,8.55,607,33.47,Low,607,627109.91,410477.68,216632.23
2026-02-03,P002,South,Supplier_A,524.0,519,0,0.95,418.0,1308,601.04,935.96,434807.8,15,0.64,4.0,75.4,87.24,5.28,470,31.59,Low,470,439901.2,282488.8,157412.4
2026-02-04,P004,East,Supplier_B,514.0,509,0,0.95,848.0,977,617.62,978.55,714549.63,7,0.84,0.0,67.1,99.28,8.63,394,21.62,Low,394,385548.7,243342.28,142206.42
2026-02-05,P002,South,Supplier_C,726.0,897,1,0.95,1014.0,1363,408.77,531.03,619095.19,12,0.75,4.0,77.59,91.89,5.27,800,23.96,Low,800,424824.0,327016.0,97808.0
2026-02-06,P005,North,Supplier_B,785.0,888,1,0.95,499.0,1199,496.84,784.5,885075.19,6,0.83,6.0,60.01,91.09,6.01,821,33.8,Low,739,579745.5,367164.76,212580.74
2026-02-07,P005,West,Supplier_A,516.0,514,0,0.95,259.0,1137,519.77,754.63,427334.73,14,0.85,0.0,85.23,73.71,9.96,437,30.9,Low,407,307134.41,211546.39,95588.02
2026-02-08,P001,South,Supplier_C,374.0,476,0,0.95,556.0,1373,439.7,705.37,352942.46,6,0.86,5.0,83.48,86.45,9.56,348,32.28,Low,348,245468.76,153015.6,92453.16
2026-02-09,P005,East,Supplier_A,420.0,374,0,0.95,799.0,743,534.99,858.46,283824.59,15,0.7,0.0,63.66,64.52,3.45,303,14.03,Low,303,260113.38,162101.97,98011.41
2026-02-10,P001,West,Supplier_A,552.0,631,0,0.95,200.0,659,451.78,569.09,406623.78,11,0.85,4.0,79.26,99.69,8.82,531,23.61,Low,531,302186.79,239895.18,62291.61
2026-02-11,P004,West,Supplier_A,558.0,581,0,0.95,745.0,1379,590.63,828.74,694646.08,12,0.79,0.0,75.13,79.22,4.51,506,14.07,Low,506,419342.44,298858.78,120483.66
2026-02-12,P002,East,Supplier_A,687.0,764,0,0.95,1128.0,674,514.6,751.6,305417.85,11,0.8,1.0,57.43,85.55,1.64,635,12.82,Low,593,445698.8,305157.8,140541.0
2026-02-13,P002,South,Supplier_C,413.0,427,0,0.95,880.0,602,510.58,776.77,409056.2,8,0.87,8.0,66.13,95.05,6.18,372,30.89,Low,372,288958.44,189935.76,99022.68
2026-02-14,P001,North,Supplier_B,325.0,349,0,0.95,206.0,1174,694.27,947.31,805950.44,6,0.86,0.0,94.98,60.04,9.79,245,38.26,Medium,245,232090.95,170096.15,61994.8
2026-02-15,P002,North,Supplier_A,595.0,664,1,0.95,887.0,1347,487.36,658.35,628919.42,7,0.78,4.0,58.98,99.04,9.77,699,36.86,Medium,699,460186.65,340664.64,119522.01
2026-02-16,P005,South,Supplier_C,688.0,739,0,0.95,345.0,1047,476.8,668.71,295189.0,16,0.7,2.0,75.26,74.37,2.14,658,20.48,Low,493,329674.03,235062.4,94611.63
2026-02-17,P003,West,Supplier_C,586.0,626,0,0.95,261.0,1340,461.51,669.36,280994.04,14,0.91,4.0,88.97,73.58,7.94,551,27.53,Low,551,368817.36,254292.01,114525.35
2026-02-18,P001,West,Supplier_C,594.0,704,0,0.95,914.0,874,663.16,1081.25,289729.87,8,0.72,6.0,67.03,65.8,8.23,613,36.43,Medium,436,471425.0,289137.76,182287.24
2026-02-19,P002,West,Supplier_A,581.0,578,0,0.95,860.0,1129,523.85,814.5,862218.78,10,0.82,5.0,65.43,94.33,4.32,517,23.49,Low,517,421096.5,270830.45,150266.05
2026-02-20,P001,West,Supplier_B,840.0,870,1,0.95,1097.0,1191,560.01,796.18,802416.43,6,0.93,5.0,90.63,94.83,6.93,834,30.52,Low,834,664014.12,467048.34,196965.78
2026-02-21,P001,South,Supplier_C,558.0,697,1,0.95,175.0,814,413.29,525.6,799211.03,14,0.82,2.0,67.19,60.8,5.39,638,19.56,Low,551,289605.6,227722.79,61882.81
2026-02-22,P003,West,Supplier_C,718.0,853,1,0.95,559.0,1282,539.33,710.52,850740.9,13,0.71,8.0,81.06,62.23,3.05,824,28.05,Low,705,500916.6,380227.65,120688.95
2026-02-23,P005,East,Supplier_A,609.0,701,0,0.95,907.0,1084,446.13,639.02,578416.0,9,0.7,10.0,84.61,96.73,7.85,536,39.02,Medium,536,342514.72,239125.68,103389.04
2026-02-24,P001,West,Supplier_A,599.0,660,1,0.95,680.0,928,605.72,954.33,410774.04,13,0.63,8.0,86.54,64.91,3.36,691,32.43,Low,678,647035.74,410678.16,236357.58
2026-02-25,P002,North,Supplier_B,385.0,452,0,0.95,898.0,854,641.38,899.39,510876.2,9,0.82,0.0,94.79,84.84,4.06,310,34.04,Low,310,278810.9,198827.8,79983.1
2026-02-26,P004,West,Supplier_C,645.0,733,1,0.95,395.0,986,600.18,879.5,717261.65,10,0.81,0.0,87.13,84.79,2.71,707,14.61,Low,621,546169.5,372711.78,173457.72
2026-02-27,P001,South,Supplier_B,508.0,536,0,0.95,,725,605.59,973.01,819421.37,6,0.97,2.0,81.28,94.79,7.47,490,14.3,Low,490,476774.9,296739.1,180035.8
2026-02-28,P001,North,Supplier_B,937.0,1000,1,0.95,1058.0,1366,529.37,855.21,532809.1,8,0.87,0.0,90.82,82.91,5.13,965,21.41,Low,965,825277.65,510842.05,314435.6
2026-03-01,P003,South,Supplier_A,2707.0,622,1,0.95,545.0,1183,599.24,800.77,597997.62,10,0.63,3.0,91.23,77.36,4.99,623,38.33,Medium,623,498879.71,373326.52,125553.19
2026-03-02,P005,South,Supplier_B,612.0,643,1,0.95,,1149,497.94,631.11,855658.95,10,0.93,4.0,93.93,98.98,6.44,635,32.81,Low,635,400754.85,316191.9,84562.95
2026-03-03,P004,North,Supplier_C,564.0,642,0,0.95,1075.0,923,578.02,793.14,319874.11,17,0.93,0.0,86.06,69.15,2.42,478,9.11,Low,478,379120.92,276293.56,102827.36
2026-03-04,P002,South,Supplier_B,883.0,837,0,0.95,413.0,803,440.66,673.47,810494.49,8,0.87,10.0,62.8,70.51,9.08,803,36.15,Medium,558,375796.26,245888.28,129907.98
2026-03-05,P004,South,Supplier_C,780.0,740,1,0.95,939.0,771,374.41,610.45,353549.86,8,0.88,0.0,83.39,63.39,5.19,830,16.09,Low,771,470656.95,288670.11,181986.84
2026-03-06,P002,West,Supplier_C,442.0,489,0,0.95,321.0,1334,494.72,633.64,564509.88,13,0.85,1.0,58.01,99.01,4.3,396,16.42,Low,396,250921.44,195909.12,55012.32
2026-03-07,P005,East,Supplier_A,680.0,722,1,0.95,414.0,816,511.62,645.35,391975.03,8,0.82,4.0,67.72,88.25,2.14,728,15.6,Low,634,409151.9,324367.08,84784.82
2026-03-08,P002,South,Supplier_B,461.0,554,0,0.95,1199.0,844,439.74,705.19,641915.96,4,0.9,2.0,59.63,60.48,2.51,406,9.44,Low,406,286307.14,178534.44,107772.7
2026-03-09,P003,South,Supplier_A,413.0,521,0,0.95,625.0,935,604.7,936.84,613072.72,10,0.67,6.0,93.0,88.17,9.28,365,47.06,Medium,365,341946.6,220715.5,121231.1
2026-03-10,P003,South,Supplier_C,650.0,814,1,0.95,505.0,1302,375.74,618.81,497004.79,18,0.79,3.0,68.55,76.17,5.11,724,15.77,Low,724,448018.44,272035.76,175982.68
2026-03-11,P003,West,Supplier_B,635.0,624,0,0.95,1199.0,897,427.96,602.87,811147.28,7,0.92,11.0,83.53,98.7,7.5,530,33.93,Low,530,319521.1,226818.8,92702.3
2026-03-12,P003,East,Supplier_B,513.0,654,0,0.95,183.0,781,612.0,866.85,678878.66,5,0.81,8.0,77.85,71.1,1.72,502,20.81,Low,502,435158.7,307224.0,127934.7
2026-03-13,P004,North,Supplier_C,684.0,735,0,0.95,413.0,933,502.99,663.41,718783.33,8,0.92,4.0,59.3,88.41,6.79,727,17.55,Low,678,449791.98,341027.22,108764.76
2026-03-14,P005,West,Supplier_B,524.0,508,0,0.95,965.0,1110,596.85,773.72,347928.83,9,0.82,0.0,77.45,85.1,9.29,429,24.77,Low,429,331925.88,256048.65,75877.23
2026-03-15,P002,West,Supplier_C,2789.0,787,1,0.95,1024.0,982,548.62,812.77,824057.69,7,0.7,5.0,81.44,60.48,3.7,742,25.96,Low,742,603075.34,407076.04,195999.3
2026-03-16,P002,East,Supplier_B,631.0,735,0,0.95,903.0,1316,682.75,952.92,358576.11,10,0.85,5.0,90.26,95.41,6.21,530,26.8,Low,525,500283.0,358443.75,141839.25
2026-03-17,P003,East,Supplier_A,676.0,814,1,0.95,715.0,798,559.23,717.0,394810.23,7,0.84,5.0,57.8,65.58,9.46,753,29.26,Low,705,505485.0,394257.15,111227.85
2026-03-18,P003,West,Supplier_B,575.0,628,1,0.95,611.0,931,355.2,570.02,333235.84,7,0.81,7.0,66.83,86.54,7.47,589,28.88,Low,589,335741.78,209212.8,126528.98
2026-03-19,P001,North,Supplier_C,393.0,372,0,0.95,804.0,764,473.51,629.46,536233.49,12,0.72,3.0,82.69,91.02,1.56,344,20.63,Low,344,216534.24,162887.44,53646.8
2026-03-20,P005,West,Supplier_A,454.0,527,1,0.95,230.0,841,400.07,619.88,827011.0,12,0.78,4.0,,85.24,4.41,521,26.36,Low,521,322957.48,208436.47,114521.01
2026-03-21,P004,East,Supplier_C,698.0,771,0,0.95,906.0,1241,673.62,918.07,414090.89,12,0.7,3.0,63.14,63.88,1.77,646,19.43,Low,614,563694.98,413602.68,150092.3
2026-03-22,P002,North,Supplier_C,388.0,363,0,0.95,1019.0,826,386.4,608.64,492939.72,13,0.83,7.0,63.75,99.01,8.75,295,36.53,Medium,295,179548.8,113988.0,65560.8
2026-03-23,P001,East,Supplier_A,757.0,749,1,0.95,748.0,1233,485.7,630.13,799943.17,10,0.65,8.0,81.77,69.47,6.59,746,37.84,Medium,746,470076.98,362332.2,107744.78
2026-03-24,P001,North,Supplier_C,702.0,636,0,0.95,956.0,1155,429.13,666.19,651579.93,10,0.79,2.0,66.44,85.11,9.61,604,31.23,Low,604,402378.76,259194.52,143184.24
2026-03-25,P002,South,Supplier_A,468.0,467,0,0.95,1133.0,1050,646.35,833.31,738550.66,12,0.61,8.0,78.98,91.89,1.18,400,28.16,Low,400,333324.0,258540.0,74784.0
2026-03-26,P004,East,Supplier_A,318.0,359,0,0.95,853.0,795,458.0,654.37,389100.03,7,0.79,4.0,93.61,97.57,4.81,337,40.46,Medium,337,220522.69,154346.0,66176.69
2026-03-27,P001,East,Supplier_A,357.0,413,0,0.95,625.0,803,697.16,1076.14,715718.41,14,0.87,0.0,86.73,84.16,1.94,330,13.67,Low,330,355126.2,230062.8,125063.4
2026-03-28,P001,West,Supplier_C,359.0,452,0,0.95,741.0,1057,363.52,479.59,397946.88,16,0.7,8.0,68.32,70.36,4.15,308,32.65,Low,308,147713.72,111964.16,35749.56
2026-03-29,P005,East,Supplier_B,387.0,498,1,0.95,165.0,856,394.9,538.75,891754.09,6,0.9,2.0,73.9,93.47,2.46,480,12.03,Low,480,258600.0,189552.0,69048.0
2026-03-30,P004,East,Supplier_A,686.0,684,0,0.95,636.0,1128,428.62,684.04,613926.0,12,0.76,3.0,63.03,66.53,3.96,519,24.65,Low,519,355016.76,222453.78,132562.98
2026-03-31,P001,South,Supplier_B,848.0,792,0,0.95,855.0,871,633.89,1016.79,702165.52,10,0.89,0.0,55.63,60.89,8.37,800,23.04,Low,800,813432.0,507112.0,306320.0
2026-04-01,P004,East,Supplier_B,728.0,793,0,0.95,769.0,608,657.48,833.67,326961.03,5,0.95,3.0,66.59,96.33,2.45,605,11.67,Low,497,414333.99,326767.56,87566.43
2026-04-02,P002,South,Supplier_A,383.0,507,0,0.95,1168.0,1360,375.01,493.98,412926.39,7,0.79,5.0,69.78,83.02,5.26,407,21.75,Low,407,201049.86,152629.07,48420.79
2026-04-03,P003,South,Supplier_C,543.0,586,0,0.95,926.0,800,361.36,468.68,340831.43,9,0.76,2.0,77.57,62.79,9.29,517,27.52,Low,517,242307.56,186823.12,55484.44
2026-04-04,P001,South,Supplier_C,467.0,437,0,0.95,596.0,658,610.59,807.13,503610.96,9,0.74,3.0,92.76,83.19,9.99,358,41.85,Medium,358,288952.54,218591.22,70361.32
2026-04-05,P005,South,Supplier_B,675.0,703,0,0.95,439.0,992,396.67,649.78,434688.31,6,0.87,2.0,92.91,65.8,3.26,624,23.02,Low,624,405462.72,247522.08,157940.64
2026-04-06,P002,North,Supplier_C,811.0,773,0,0.95,358.0,1251,396.55,583.19,726399.47,17,0.78,4.0,57.8,61.26,9.42,680,32.97,Low,680,396569.2,269654.0,126915.2
2026-04-07,P004,West,Supplier_B,518.0,498,0,0.95,562.0,718,357.83,514.29,320660.84,5,0.89,3.0,79.59,64.66,3.35,441,13.01,Low,441,226801.89,157803.03,68998.86
2026-04-08,P002,North,Supplier_C,696.0,706,0,0.95,826.0,1152,367.43,603.98,738838.59,6,0.88,0.0,56.69,91.0,4.72,634,8.31,Low,634,382923.32,232950.62,149972.7
2026-04-09,P001,East,Supplier_B,832.0,853,1,0.95,813.0,998,442.29,651.4,279708.14,8,0.87,,80.92,90.23,8.9,832,30.52,Low,632,411684.8,279527.28,132157.52
2026-04-10,P004,North,Supplier_B,649.0,700,1,0.95,439.0,930,372.75,564.51,381311.59,7,0.82,0.0,59.71,84.17,8.08,644,24.7,Low,644,363544.44,240051.0,123493.44
2026-04-11,P003,North,Supplier_A,630.0,694,0,0.95,300.0,866,479.11,662.66,764777.24,11,0.78,8.0,92.86,68.37,8.72,591,46.07,Medium,480,318076.8,229972.8,88104.0
